,iso3,loage,hiage,women,year
15980,ATG,80,84,0,2015
15984,ATG,80,NA,NA,2015
15981,ATG,85,89,0,2015
15982,ATG,90,94,0,2015
15983,ATG,95,99,0,2015
20197,AUS,15,19,681,1990
20198,AUS,20,24,672,1990
20199,AUS,25,29,707,1990
20200,AUS,30,34,697,1990
20201,AUS,35,39,658,1990
20202,AUS,40,44,619,1990
20203,AUS,45,49,474,1990
20204,AUS,50,54,397,1990
20205,AUS,55,59,357,1990
20206,AUS,60,64,368,1990
20207,AUS,65,69,346,1990
20208,AUS,70,74,272,1990
20209,AUS,75,79,220,1990
20210,AUS,80,84,139,1990
20214,AUS,80,NA,NA,1990
20211,AUS,85,89,70,1990
20212,AUS,90,94,26,1990
20213,AUS,95,99,6,1990
20215,AUS,15,19,622,1995
20216,AUS,20,24,701,1995
20217,AUS,25,29,690,1995
20218,AUS,30,34,733,1995
20219,AUS,35,39,716,1995
20220,AUS,40,44,670,1995
20221,AUS,45,49,618,1995
20222,AUS,50,54,471,1995
20223,AUS,55,59,393,1995
20224,AUS,60,64,355,1995
20225,AUS,65,69,353,1995
20226,AUS,70,74,321,1995
20227,AUS,75,79,235,1995
20228,AUS,80,84,175,1995
20232,AUS,80,NA,NA,1995
20229,AUS,85,89,90,1995
20230,AUS,90,94,33,1995
20231,AUS,95,99,8,1995
20233,AUS,15,19,639,2000
20234,AUS,20,24,625,2000
20235,AUS,25,29,726,2000
20236,AUS,30,34,706,2000
20237,AUS,35,39,758,2000
20238,AUS,40,44,723,2000
20239,AUS,45,49,671,2000
20240,AUS,50,54,623,2000
20241,AUS,55,59,463,2000
20242,AUS,60,64,388,2000
20243,AUS,65,69,340,2000
20244,AUS,70,74,330,2000
20245,AUS,75,79,287,2000
20246,AUS,80,84,186,2000
20250,AUS,80,NA,NA,2000
20247,AUS,85,89,116,2000
20248,AUS,90,94,43,2000
20249,AUS,95,99,10,2000
20251,AUS,15,19,675,2005
20252,AUS,20,24,693,2005
20253,AUS,25,29,664,2005
20254,AUS,30,34,761,2005
20255,AUS,35,39,730,2005
20256,AUS,40,44,776,2005
20257,AUS,45,49,731,2005
20258,AUS,50,54,667,2005
20259,AUS,55,59,617,2005
20260,AUS,60,64,458,2005
20261,AUS,65,69,377,2005
20262,AUS,70,74,320,2005
20263,AUS,75,79,296,2005
20264,AUS,80,84,237,2005
20268,AUS,80,NA,NA,2005
20265,AUS,85,89,128,2005
20266,AUS,90,94,58,2005
20267,AUS,95,99,13,2005
20269,AUS,15,19,714,2010
20270,AUS,20,24,784,2010
20271,AUS,25,29,803,2010
20272,AUS,30,34,741,2010
20273,AUS,35,39,814,2010
20274,AUS,40,44,765,2010
20275,AUS,45,49,791,2010
20276,AUS,50,54,736,2010
20277,AUS,55,59,658,2010
20278,AUS,60,64,604,2010
20279,AUS,65,69,450,2010
20280,AUS,70,74,357,2010
20281,AUS,75,79,294,2010
20282,AUS,80,84,251,2010
20286,AUS,80,NA,NA,2010
20283,AUS,85,89,168,2010
20284,AUS,90,94,66,2010
20285,AUS,95,99,18,2010
20287,AUS,15,19,721,2015
20288,AUS,20,24,807,2015
20289,AUS,25,29,875,2015
20290,AUS,30,34,873,2015
20291,AUS,35,39,789,2015
20292,AUS,40,44,833,2015
20293,AUS,45,49,788,2015
20294,AUS,50,54,789,2015
20295,AUS,55,59,737,2015
20296,AUS,60,64,650,2015
20297,AUS,65,69,583,2015
20298,AUS,70,74,429,2015
20299,AUS,75,79,327,2015
20300,AUS,80,84,259,2015
20304,AUS,80,NA,NA,2015
20301,AUS,85,89,182,2015
20302,AUS,90,94,90,2015
20303,AUS,95,99,22,2015
15121,AUT,15,19,252,1990
15122,AUT,20,24,313,1990
15123,AUT,25,29,327,1990
15124,AUT,30,34,295,1990
15125,AUT,35,39,251,1990
15126,AUT,40,44,260,1990
15127,AUT,45,49,279,1990
15128,AUT,50,54,240,1990
15129,AUT,55,59,204,1990
15130,AUT,60,64,218,1990
15131,AUT,65,69,242,1990
15132,AUT,70,74,146,1990
15133,AUT,75,79,168,1990
15134,AUT,80,84,120,1990
15138,AUT,80,NA,NA,1990
15135,AUT,85,89,58,1990
15136,AUT,90,94,16,1990
15137,AUT,95,99,2,1990
15139,AUT,15,19,225,1995
15140,AUT,20,24,273,1995
15141,AUT,25,29,340,1995
15142,AUT,30,34,347,1995
15143,AUT,35,39,306,1995
15144,AUT,40,44,253,1995
15145,AUT,45,49,249,1995
15146,AUT,50,54,263,1995
15147,AUT,55,59,221,1995
15148,AUT,60,64,189,1995
15149,AUT,65,69,209,1995
15150,AUT,70,74,225,1995
15151,AUT,75,79,122,1995
15152,AUT,80,84,125,1995
15156,AUT,80,NA,NA,1995
15153,AUT,85,89,71,1995
15154,AUT,90,94,22,1995
15155,AUT,95,99,3,1995
15157,AUT,15,19,235,2000
15158,AUT,20,24,230,2000
15159,AUT,25,29,279,2000
15160,AUT,30,34,345,2000
15161,AUT,35,39,350,2000
15162,AUT,40,44,307,2000
15163,AUT,45,49,252,2000
15164,AUT,50,54,247,2000
15165,AUT,55,59,258,2000
15166,AUT,60,64,215,2000
15167,AUT,65,69,181,2000
15168,AUT,70,74,194,2000
15169,AUT,75,79,196,2000
15170,AUT,80,84,94,2000
15174,AUT,80,NA,NA,2000
15171,AUT,85,89,75,2000
15172,AUT,90,94,28,2000
15173,AUT,95,99,5,2000
15175,AUT,15,19,240,2005
15176,AUT,20,24,258,2005
15177,AUT,25,29,252,2005
15178,AUT,30,34,292,2005
15179,AUT,35,39,350,2005
15180,AUT,40,44,350,2005
15181,AUT,45,49,306,2005
15182,AUT,50,54,251,2005
15183,AUT,55,59,243,2005
15184,AUT,60,64,252,2005
15185,AUT,65,69,207,2005
15186,AUT,70,74,169,2005
15187,AUT,75,79,173,2005
15188,AUT,80,84,157,2005
15192,AUT,80,NA,NA,2005
15189,AUT,85,89,60,2005
15190,AUT,90,94,32,2005
15191,AUT,95,99,7,2005
15193,AUT,15,19,246,2010
15194,AUT,20,24,256,2010
15195,AUT,25,29,276,2010
15196,AUT,30,34,264,2010
15197,AUT,35,39,298,2010
15198,AUT,40,44,352,2010
15199,AUT,45,49,350,2010
15200,AUT,50,54,306,2010
15201,AUT,55,59,249,2010
15202,AUT,60,64,238,2010
15203,AUT,65,69,244,2010
15204,AUT,70,74,195,2010
15205,AUT,75,79,153,2010
15206,AUT,80,84,142,2010
15210,AUT,80,NA,NA,2010
15207,AUT,85,89,103,2010
15208,AUT,90,94,28,2010
15209,AUT,95,99,8,2010
15211,AUT,15,19,222,2015
15212,AUT,20,24,270,2015
15213,AUT,25,29,285,2015
15214,AUT,30,34,295,2015
15215,AUT,35,39,273,2015
15216,AUT,40,44,302,2015
15217,AUT,45,49,355,2015
15218,AUT,50,54,349,2015
15219,AUT,55,59,303,2015
15220,AUT,60,64,246,2015
15221,AUT,65,69,233,2015
15222,AUT,70,74,235,2015
15223,AUT,75,79,182,2015
15224,AUT,80,84,129,2015
15228,AUT,80,NA,NA,2015
15225,AUT,85,89,98,2015
15226,AUT,90,94,50,2015
15227,AUT,95,99,8,2015
9829,AZE,15,19,324,1990
9830,AZE,20,24,340,1990
9831,AZE,25,29,379,1990
9832,AZE,30,34,313,1990
9833,AZE,35,39,225,1990
9834,AZE,40,44,136,1990
9835,AZE,45,49,114,1990
9836,AZE,50,54,185,1990
9837,AZE,55,59,155,1990
9838,AZE,60,64,130,1990
9839,AZE,65,69,76,1990
9840,AZE,70,74,50,1990
9841,AZE,75,79,47,1990
9842,AZE,80,84,29,1990
9846,AZE,80,NA,NA,1990
9843,AZE,85,89,17,1990
9844,AZE,90,94,5,1990
9845,AZE,95,99,1,1990
9847,AZE,15,19,337,1995
9848,AZE,20,24,327,1995
9849,AZE,25,29,343,1995
9850,AZE,30,34,376,1995
9851,AZE,35,39,305,1995
9852,AZE,40,44,215,1995
9853,AZE,45,49,128,1995
9854,AZE,50,54,106,1995
9855,AZE,55,59,170,1995
9856,AZE,60,64,136,1995
9857,AZE,65,69,108,1995
9858,AZE,70,74,61,1995
9859,AZE,75,79,36,1995
9860,AZE,80,84,30,1995
9864,AZE,80,NA,NA,1995
9861,AZE,85,89,15,1995
9862,AZE,90,94,6,1995
9863,AZE,95,99,1,1995
9865,AZE,15,19,394,2000
9866,AZE,20,24,341,2000
9867,AZE,25,29,329,2000
9868,AZE,30,34,346,2000
9869,AZE,35,39,372,2000
9870,AZE,40,44,296,2000
9871,AZE,45,49,203,2000
9872,AZE,50,54,119,2000
9873,AZE,55,59,96,2000
9874,AZE,60,64,152,2000
9875,AZE,65,69,114,2000
9876,AZE,70,74,82,2000
9877,AZE,75,79,43,2000
9878,AZE,80,84,20,2000
9882,AZE,80,NA,NA,2000
9879,AZE,85,89,15,2000
9880,AZE,90,94,5,2000
9881,AZE,95,99,1,2000
9883,AZE,15,19,466,2005
9884,AZE,20,24,405,2005
9885,AZE,25,29,340,2005
9886,AZE,30,34,327,2005
9887,AZE,35,39,343,2005
9888,AZE,40,44,366,2005
9889,AZE,45,49,291,2005
9890,AZE,50,54,198,2005
9891,AZE,55,59,114,2005
9892,AZE,60,64,89,2005
9893,AZE,65,69,133,2005
9894,AZE,70,74,93,2005
9895,AZE,75,79,58,2005
9896,AZE,80,84,26,2005
9900,AZE,80,NA,NA,2005
9897,AZE,85,89,9,2005
9898,AZE,90,94,5,2005
9899,AZE,95,99,1,2005
9901,AZE,15,19,440,2010
9902,AZE,20,24,477,2010
9903,AZE,25,29,415,2010
9904,AZE,30,34,340,2010
9905,AZE,35,39,326,2010
9906,AZE,40,44,340,2010
9907,AZE,45,49,360,2010
9908,AZE,50,54,286,2010
9909,AZE,55,59,191,2010
9910,AZE,60,64,109,2010
9911,AZE,65,69,80,2010
9912,AZE,70,74,109,2010
9913,AZE,75,79,69,2010
9914,AZE,80,84,35,2010
9918,AZE,80,NA,NA,2010
9915,AZE,85,89,14,2010
9916,AZE,90,94,3,2010
9917,AZE,95,99,1,2010
9919,AZE,15,19,341,2015
9920,AZE,20,24,439,2015
9921,AZE,25,29,476,2015
9922,AZE,30,34,414,2015
9923,AZE,35,39,338,2015
9924,AZE,40,44,324,2015
9925,AZE,45,49,337,2015
9926,AZE,50,54,354,2015
9927,AZE,55,59,278,2015
9928,AZE,60,64,182,2015
9929,AZE,65,69,100,2015
9930,AZE,70,74,69,2015
9931,AZE,75,79,85,2015
9932,AZE,80,84,47,2015
9936,AZE,80,NA,NA,2015
9933,AZE,85,89,19,2015
9934,AZE,90,94,5,2015
9935,AZE,95,99,1,2015
1,BDI,15,19,251,1990
2,BDI,20,24,230,1990
3,BDI,25,29,212,1990
4,BDI,30,34,188,1990
5,BDI,35,39,147,1990
6,BDI,40,44,98,1990
7,BDI,45,49,81,1990
8,BDI,50,54,71,1990
9,BDI,55,59,62,1990
10,BDI,60,64,50,1990
11,BDI,65,69,39,1990
12,BDI,70,74,28,1990
13,BDI,75,79,17,1990
14,BDI,80,84,8,1990
18,BDI,80,NA,NA,1990
15,BDI,85,89,3,1990
16,BDI,90,94,1,1990
17,BDI,95,99,0,1990
19,BDI,15,19,308,1995
20,BDI,20,24,224,1995
21,BDI,25,29,197,1995
22,BDI,30,34,184,1995
23,BDI,35,39,165,1995
24,BDI,40,44,131,1995
25,BDI,45,49,87,1995
26,BDI,50,54,72,1995
27,BDI,55,59,63,1995
28,BDI,60,64,54,1995
29,BDI,65,69,41,1995
30,BDI,70,74,30,1995
31,BDI,75,79,18,1995
32,BDI,80,84,9,1995
36,BDI,80,NA,NA,1995
33,BDI,85,89,3,1995
34,BDI,90,94,1,1995
35,BDI,95,99,0,1995
37,BDI,15,19,374,2000
38,BDI,20,24,267,2000
39,BDI,25,29,186,2000
40,BDI,30,34,166,2000
41,BDI,35,39,152,2000
42,BDI,40,44,137,2000
43,BDI,45,49,106,2000
44,BDI,50,54,69,2000
45,BDI,55,59,58,2000
46,BDI,60,64,51,2000
47,BDI,65,69,43,2000
48,BDI,70,74,32,2000
49,BDI,75,79,21,2000
50,BDI,80,84,10,2000
54,BDI,80,NA,NA,2000
51,BDI,85,89,3,2000
52,BDI,90,94,1,2000
53,BDI,95,99,0,2000
55,BDI,15,19,464,2005
56,BDI,20,24,362,2005
57,BDI,25,29,260,2005
58,BDI,30,34,187,2005
59,BDI,35,39,170,2005
60,BDI,40,44,151,2005
61,BDI,45,49,134,2005
62,BDI,50,54,101,2005
63,BDI,55,59,65,2005
64,BDI,60,64,53,2005
65,BDI,65,69,44,2005
66,BDI,70,74,34,2005
67,BDI,75,79,22,2005
68,BDI,80,84,12,2005
72,BDI,80,NA,NA,2005
69,BDI,85,89,4,2005
70,BDI,90,94,1,2005
71,BDI,95,99,0,2005
73,BDI,15,19,520,2010
74,BDI,20,24,465,2010
75,BDI,25,29,353,2010
76,BDI,30,34,249,2010
77,BDI,35,39,187,2010
78,BDI,40,44,177,2010
79,BDI,45,49,152,2010
80,BDI,50,54,132,2010
81,BDI,55,59,96,2010
82,BDI,60,64,60,2010
83,BDI,65,69,47,2010
84,BDI,70,74,36,2010
85,BDI,75,79,24,2010
86,BDI,80,84,13,2010
90,BDI,80,NA,NA,2010
87,BDI,85,89,6,2010
88,BDI,90,94,1,2010
89,BDI,95,99,0,2010
91,BDI,15,19,530,2015
92,BDI,20,24,507,2015
93,BDI,25,29,450,2015
94,BDI,30,34,339,2015
95,BDI,35,39,236,2015
96,BDI,40,44,177,2015
97,BDI,45,49,169,2015
98,BDI,50,54,144,2015
99,BDI,55,59,124,2015
100,BDI,60,64,88,2015
101,BDI,65,69,53,2015
102,BDI,70,74,38,2015
103,BDI,75,79,25,2015
104,BDI,80,84,14,2015
108,BDI,80,NA,NA,2015
105,BDI,85,89,6,2015
106,BDI,90,94,2,2015
107,BDI,95,99,0,2015
15229,BEL,15,19,324,1990
15230,BEL,20,24,361,1990
15231,BEL,25,29,396,1990
15232,BEL,30,34,385,1990
15233,BEL,35,39,361,1990
15234,BEL,40,44,355,1990
15235,BEL,45,49,278,1990
15236,BEL,50,54,288,1990
15237,BEL,55,59,300,1990
15238,BEL,60,64,294,1990
15239,BEL,65,69,285,1990
15240,BEL,70,74,175,1990
15241,BEL,75,79,194,1990
15242,BEL,80,84,142,1990
15246,BEL,80,NA,NA,1990
15243,BEL,85,89,74,1990
15244,BEL,90,94,23,1990
15245,BEL,95,99,4,1990
15247,BEL,15,19,297,1995
15248,BEL,20,24,333,1995
15249,BEL,25,29,371,1995
15250,BEL,30,34,401,1995
15251,BEL,35,39,387,1995
15252,BEL,40,44,362,1995
15253,BEL,45,49,353,1995
15254,BEL,50,54,274,1995
15255,BEL,55,59,282,1995
15256,BEL,60,64,290,1995
15257,BEL,65,69,279,1995
15258,BEL,70,74,262,1995
15259,BEL,75,79,151,1995
15260,BEL,80,84,148,1995
15264,BEL,80,NA,NA,1995
15261,BEL,85,89,86,1995
15262,BEL,90,94,31,1995
15263,BEL,95,99,6,1995
15265,BEL,15,19,297,2000
15266,BEL,20,24,303,2000
15267,BEL,25,29,338,2000
15268,BEL,30,34,374,2000
15269,BEL,35,39,402,2000
15270,BEL,40,44,386,2000
15271,BEL,45,49,358,2000
15272,BEL,50,54,347,2000
15273,BEL,55,59,268,2000
15274,BEL,60,64,273,2000
15275,BEL,65,69,277,2000
15276,BEL,70,74,259,2000
15277,BEL,75,79,229,2000
15278,BEL,80,84,117,2000
15282,BEL,80,NA,NA,2000
15279,BEL,85,89,92,2000
15280,BEL,90,94,37,2000
15281,BEL,95,99,8,2000
15283,BEL,15,19,307,2005
15284,BEL,20,24,318,2005
15285,BEL,25,29,325,2005
15286,BEL,30,34,347,2005
15287,BEL,35,39,381,2005
15288,BEL,40,44,405,2005
15289,BEL,45,49,386,2005
15290,BEL,50,54,355,2005
15291,BEL,55,59,342,2005
15292,BEL,60,64,262,2005
15293,BEL,65,69,263,2005
15294,BEL,70,74,260,2005
15295,BEL,75,79,230,2005
15296,BEL,80,84,183,2005
15300,BEL,80,NA,NA,2005
15297,BEL,85,89,75,2005
15298,BEL,90,94,40,2005
15299,BEL,95,99,9,2005
15301,BEL,15,19,321,2010
15302,BEL,20,24,330,2010
15303,BEL,25,29,349,2010
15304,BEL,30,34,350,2010
15305,BEL,35,39,364,2010
15306,BEL,40,44,387,2010
15307,BEL,45,49,404,2010
15308,BEL,50,54,384,2010
15309,BEL,55,59,350,2010
15310,BEL,60,64,330,2010
15311,BEL,65,69,248,2010
15312,BEL,70,74,248,2010
15313,BEL,75,79,238,2010
15314,BEL,80,84,191,2010
15318,BEL,80,NA,NA,2010
15315,BEL,85,89,123,2010
15316,BEL,90,94,36,2010
15317,BEL,95,99,11,2010
15319,BEL,15,19,308,2015
15320,BEL,20,24,343,2015
15321,BEL,25,29,360,2015
15322,BEL,30,34,372,2015
15323,BEL,35,39,366,2015
15324,BEL,40,44,373,2015
15325,BEL,45,49,392,2015
15326,BEL,50,54,402,2015
15327,BEL,55,59,379,2015
15328,BEL,60,64,339,2015
15329,BEL,65,69,311,2015
15330,BEL,70,74,232,2015
15331,BEL,75,79,223,2015
15332,BEL,80,84,196,2015
15336,BEL,80,NA,NA,2015
15333,BEL,85,89,132,2015
15334,BEL,90,94,60,2015
15335,BEL,95,99,10,2015
4429,BEN,15,19,257,1990
4430,BEN,20,24,215,1990
4431,BEN,25,29,179,1990
4432,BEN,30,34,146,1990
4433,BEN,35,39,121,1990
4434,BEN,40,44,108,1990
4435,BEN,45,49,97,1990
4436,BEN,50,54,77,1990
4437,BEN,55,59,63,1990
4438,BEN,60,64,51,1990
4439,BEN,65,69,41,1990
4440,BEN,70,74,32,1990
4441,BEN,75,79,21,1990
4442,BEN,80,84,11,1990
4446,BEN,80,NA,NA,1990
4443,BEN,85,89,4,1990
4444,BEN,90,94,1,1990
4445,BEN,95,99,0,1990
4447,BEN,15,19,307,1995
4448,BEN,20,24,258,1995
4449,BEN,25,29,218,1995
4450,BEN,30,34,181,1995
4451,BEN,35,39,147,1995
4452,BEN,40,44,120,1995
4453,BEN,45,49,106,1995
4454,BEN,50,54,94,1995
4455,BEN,55,59,74,1995
4456,BEN,60,64,58,1995
4457,BEN,65,69,45,1995
4458,BEN,70,74,34,1995
4459,BEN,75,79,23,1995
4460,BEN,80,84,12,1995
4464,BEN,80,NA,NA,1995
4461,BEN,85,89,5,1995
4462,BEN,90,94,1,1995
4463,BEN,95,99,0,1995
4465,BEN,15,19,359,2000
4466,BEN,20,24,302,2000
4467,BEN,25,29,253,2000
4468,BEN,30,34,213,2000
4469,BEN,35,39,176,2000
4470,BEN,40,44,142,2000
4471,BEN,45,49,116,2000
4472,BEN,50,54,101,2000
4473,BEN,55,59,89,2000
4474,BEN,60,64,68,2000
4475,BEN,65,69,51,2000
4476,BEN,70,74,37,2000
4477,BEN,75,79,24,2000
4478,BEN,80,84,13,2000
4482,BEN,80,NA,NA,2000
4479,BEN,85,89,5,2000
4480,BEN,90,94,1,2000
4481,BEN,95,99,0,2000
4483,BEN,15,19,420,2005
4484,BEN,20,24,355,2005
4485,BEN,25,29,298,2005
4486,BEN,30,34,249,2005
4487,BEN,35,39,208,2005
4488,BEN,40,44,171,2005
4489,BEN,45,49,138,2005
4490,BEN,50,54,111,2005
4491,BEN,55,59,96,2005
4492,BEN,60,64,82,2005
4493,BEN,65,69,59,2005
4494,BEN,70,74,41,2005
4495,BEN,75,79,26,2005
4496,BEN,80,84,14,2005
4500,BEN,80,NA,NA,2005
4497,BEN,85,89,6,2005
4498,BEN,90,94,2,2005
4499,BEN,95,99,0,2005
4501,BEN,15,19,489,2010
4502,BEN,20,24,412,2010
4503,BEN,25,29,345,2010
4504,BEN,30,34,289,2010
4505,BEN,35,39,241,2010
4506,BEN,40,44,201,2010
4507,BEN,45,49,165,2010
4508,BEN,50,54,132,2010
4509,BEN,55,59,105,2010
4510,BEN,60,64,88,2010
4511,BEN,65,69,72,2010
4512,BEN,70,74,49,2010
4513,BEN,75,79,30,2010
4514,BEN,80,84,16,2010
4518,BEN,80,NA,NA,2010
4515,BEN,85,89,6,2010
4516,BEN,90,94,2,2010
4517,BEN,95,99,0,2010
4519,BEN,15,19,560,2015
4520,BEN,20,24,479,2015
4521,BEN,25,29,401,2015
4522,BEN,30,34,335,2015
4523,BEN,35,39,281,2015
4524,BEN,40,44,234,2015
4525,BEN,45,49,194,2015
4526,BEN,50,54,158,2015
4527,BEN,55,59,125,2015
4528,BEN,60,64,97,2015
4529,BEN,65,69,78,2015
4530,BEN,70,74,59,2015
4531,BEN,75,79,35,2015
4532,BEN,80,84,18,2015
4536,BEN,80,NA,NA,2015
4533,BEN,85,89,7,2015
4534,BEN,90,94,2,2015
4535,BEN,95,99,0,2015
4537,BFA,15,19,463,1990
4538,BFA,20,24,387,1990
4539,BFA,25,29,315,1990
4540,BFA,30,34,257,1990
4541,BFA,35,39,209,1990
4542,BFA,40,44,175,1990
4543,BFA,45,49,153,1990
4544,BFA,50,54,129,1990
4545,BFA,55,59,109,1990
4546,BFA,60,64,92,1990
4547,BFA,65,69,74,1990
4548,BFA,70,74,51,1990
4549,BFA,75,79,28,1990
4550,BFA,80,84,11,1990
4554,BFA,80,NA,NA,1990
4551,BFA,85,89,2,1990
4552,BFA,90,94,0,1990
4553,BFA,95,99,0,1990
4555,BFA,15,19,550,1995
4556,BFA,20,24,444,1995
4557,BFA,25,29,367,1995
4558,BFA,30,34,297,1995
4559,BFA,35,39,244,1995
4560,BFA,40,44,198,1995
4561,BFA,45,49,166,1995
4562,BFA,50,54,144,1995
4563,BFA,55,59,120,1995
4564,BFA,60,64,98,1995
4565,BFA,65,69,78,1995
4566,BFA,70,74,55,1995
4567,BFA,75,79,32,1995
4568,BFA,80,84,13,1995
4572,BFA,80,NA,NA,1995
4569,BFA,85,89,3,1995
4570,BFA,90,94,0,1995
4571,BFA,95,99,0,1995
4573,BFA,15,19,640,2000
4574,BFA,20,24,529,2000
4575,BFA,25,29,422,2000
4576,BFA,30,34,348,2000
4577,BFA,35,39,282,2000
4578,BFA,40,44,232,2000
4579,BFA,45,49,189,2000
4580,BFA,50,54,156,2000
4581,BFA,55,59,134,2000
4582,BFA,60,64,108,2000
4583,BFA,65,69,82,2000
4584,BFA,70,74,59,2000
4585,BFA,75,79,35,2000
4586,BFA,80,84,15,2000
4590,BFA,80,NA,NA,2000
4587,BFA,85,89,4,2000
4588,BFA,90,94,1,2000
4589,BFA,95,99,0,2000
4591,BFA,15,19,724,2005
4592,BFA,20,24,618,2005
4593,BFA,25,29,507,2005
4594,BFA,30,34,403,2005
4595,BFA,35,39,333,2005
4596,BFA,40,44,270,2005
4597,BFA,45,49,221,2005
4598,BFA,50,54,178,2005
4599,BFA,55,59,145,2005
4600,BFA,60,64,121,2005
4601,BFA,65,69,91,2005
4602,BFA,70,74,62,2005
4603,BFA,75,79,37,2005
4604,BFA,80,84,16,2005
4608,BFA,80,NA,NA,2005
4605,BFA,85,89,4,2005
4606,BFA,90,94,1,2005
4607,BFA,95,99,0,2005
4609,BFA,15,19,832,2010
4610,BFA,20,24,702,2010
4611,BFA,25,29,595,2010
4612,BFA,30,34,487,2010
4613,BFA,35,39,387,2010
4614,BFA,40,44,319,2010
4615,BFA,45,49,258,2010
4616,BFA,50,54,210,2010
4617,BFA,55,59,167,2010
4618,BFA,60,64,131,2010
4619,BFA,65,69,103,2010
4620,BFA,70,74,70,2010
4621,BFA,75,79,40,2010
4622,BFA,80,84,18,2010
4626,BFA,80,NA,NA,2010
4623,BFA,85,89,5,2010
4624,BFA,90,94,1,2010
4625,BFA,95,99,0,2010
4627,BFA,15,19,967,2015
4628,BFA,20,24,810,2015
4629,BFA,25,29,679,2015
4630,BFA,30,34,574,2015
4631,BFA,35,39,469,2015
4632,BFA,40,44,373,2015
4633,BFA,45,49,307,2015
4634,BFA,50,54,246,2015
4635,BFA,55,59,197,2015
4636,BFA,60,64,152,2015
4637,BFA,65,69,113,2015
4638,BFA,70,74,80,2015
4639,BFA,75,79,46,2015
4640,BFA,80,84,20,2015
4644,BFA,80,NA,NA,2015
4641,BFA,85,89,6,2015
4642,BFA,90,94,1,2015
4643,BFA,95,99,0,2015
7669,BGD,15,19,5587,1990
7670,BGD,20,24,5122,1990
7671,BGD,25,29,4259,1990
7672,BGD,30,34,3032,1990
7673,BGD,35,39,2111,1990
7674,BGD,40,44,2177,1990
7675,BGD,45,49,2031,1990
7676,BGD,50,54,1629,1990
7677,BGD,55,59,1301,1990
7678,BGD,60,64,1034,1990
7679,BGD,65,69,749,1990
7680,BGD,70,74,467,1990
7681,BGD,75,79,241,1990
7682,BGD,80,84,92,1990
7686,BGD,80,NA,NA,1990
7683,BGD,85,89,25,1990
7684,BGD,90,94,4,1990
7685,BGD,95,99,0,1990
7687,BGD,15,19,6478,1995
7688,BGD,20,24,5466,1995
7689,BGD,25,29,5013,1995
7690,BGD,30,34,4165,1995
7691,BGD,35,39,2971,1995
7692,BGD,40,44,2063,1995
7693,BGD,45,49,2092,1995
7694,BGD,50,54,1935,1995
7695,BGD,55,59,1539,1995
7696,BGD,60,64,1193,1995
7697,BGD,65,69,892,1995
7698,BGD,70,74,586,1995
7699,BGD,75,79,309,1995
7700,BGD,80,84,125,1995
7704,BGD,80,NA,NA,1995
7701,BGD,85,89,34,1995
7702,BGD,90,94,6,1995
7703,BGD,95,99,1,1995
7705,BGD,15,19,7181,2000
7706,BGD,20,24,6386,2000
7707,BGD,25,29,5377,2000
7708,BGD,30,34,4922,2000
7709,BGD,35,39,4075,2000
7710,BGD,40,44,2901,2000
7711,BGD,45,49,2001,2000
7712,BGD,50,54,1998,2000
7713,BGD,55,59,1827,2000
7714,BGD,60,64,1415,2000
7715,BGD,65,69,1047,2000
7716,BGD,70,74,727,2000
7717,BGD,75,79,428,2000
7718,BGD,80,84,191,2000
7722,BGD,80,NA,NA,2000
7719,BGD,85,89,58,2000
7720,BGD,90,94,10,2000
7721,BGD,95,99,2,2000
7723,BGD,15,19,7587,2005
7724,BGD,20,24,7050,2005
7725,BGD,25,29,6338,2005
7726,BGD,30,34,5284,2005
7727,BGD,35,39,4803,2005
7728,BGD,40,44,3961,2005
7729,BGD,45,49,2761,2005
7730,BGD,50,54,1892,2005
7731,BGD,55,59,1885,2005
7732,BGD,60,64,1644,2005
7733,BGD,65,69,1206,2005
7734,BGD,70,74,834,2005
7735,BGD,75,79,540,2005
7736,BGD,80,84,280,2005
7740,BGD,80,NA,NA,2005
7737,BGD,85,89,95,2005
7738,BGD,90,94,22,2005
7739,BGD,95,99,4,2005
7741,BGD,15,19,7698,2010
7742,BGD,20,24,7384,2010
7743,BGD,25,29,7007,2010
7744,BGD,30,34,6205,2010
7745,BGD,35,39,5107,2010
7746,BGD,40,44,4637,2010
7747,BGD,45,49,3738,2010
7748,BGD,50,54,2590,2010
7749,BGD,55,59,1757,2010
7750,BGD,60,64,1653,2010
7751,BGD,65,69,1363,2010
7752,BGD,70,74,941,2010
7753,BGD,75,79,625,2010
7754,BGD,80,84,368,2010
7758,BGD,80,NA,NA,2010
7755,BGD,85,89,152,2010
7756,BGD,90,94,41,2010
7757,BGD,95,99,9,2010
7759,BGD,15,19,7871,2015
7760,BGD,20,24,7508,2015
7761,BGD,25,29,7314,2015
7762,BGD,30,34,6870,2015
7763,BGD,35,39,6032,2015
7764,BGD,40,44,4956,2015
7765,BGD,45,49,4447,2015
7766,BGD,50,54,3569,2015
7767,BGD,55,59,2448,2015
7768,BGD,60,64,1575,2015
7769,BGD,65,69,1411,2015
7770,BGD,70,74,1103,2015
7771,BGD,75,79,737,2015
7772,BGD,80,84,462,2015
7776,BGD,80,NA,NA,2015
7773,BGD,85,89,238,2015
7774,BGD,90,94,85,2015
7775,BGD,95,99,20,2015
11773,BGR,15,19,314,1990
