"","iso3","loage","hiage","women","year"
"898875","NIC",55,59,128.296,2020
"898876","NIC",60,64,109.643,2020
"898877","NIC",65,69,83.986,2020
"898878","NIC",70,74,47.176,2020
"898879","NIC",75,79,38.314,2020
"898880","NIC",80,84,25.087,2020
"898881","NIC",85,89,13.669,2020
"898882","NIC",90,94,5.921,2020
"898883","NIC",95,99,1.711,2020
"898884","NIC",100,104,0.309,2020
"901408","NER",15,19,418.786,1990
"901409","NER",20,24,355.481,1990
"901410","NER",25,29,295.192,1990
"901411","NER",30,34,238.957,1990
"901412","NER",35,39,192.108,1990
"901413","NER",40,44,173.978,1990
"901414","NER",45,49,148.813,1990
"901415","NER",50,54,115.807,1990
"901416","NER",55,59,89.285,1990
"901417","NER",60,64,67.2,1990
"901418","NER",65,69,48.472,1990
"901419","NER",70,74,30.941,1990
"901420","NER",75,79,15.501,1990
"901421","NER",80,84,5.289,1990
"901422","NER",85,89,1.028,1990
"901423","NER",90,94,0.118,1990
"901424","NER",95,99,0.006,1990
"901425","NER",100,104,0,1990
"901513","NER",15,19,496.537,1995
"901514","NER",20,24,410.201,1995
"901515","NER",25,29,346.903,1995
"901516","NER",30,34,287.533,1995
"901517","NER",35,39,232.245,1995
"901518","NER",40,44,186.071,1995
"901519","NER",45,49,167.806,1995
"901520","NER",50,54,142.174,1995
"901521","NER",55,59,108.695,1995
"901522","NER",60,64,81.011,1995
"901523","NER",65,69,57.338,1995
"901524","NER",70,74,37.209,1995
"901525","NER",75,79,19.791,1995
"901526","NER",80,84,7.374,1995
"901527","NER",85,89,1.626,1995
"901528","NER",90,94,0.18,1995
"901529","NER",95,99,0.01,1995
"901530","NER",100,104,0,1995
"901618","NER",15,19,587.803,2000
"901619","NER",20,24,485.797,2000
"901620","NER",25,29,399.607,2000
"901621","NER",30,34,337.327,2000
"901622","NER",35,39,279.059,2000
"901623","NER",40,44,224.699,2000
"901624","NER",45,49,179.329,2000
"901625","NER",50,54,160.246,2000
"901626","NER",55,59,133.412,2000
"901627","NER",60,64,98.63,2000
"901628","NER",65,69,69.155,2000
"901629","NER",70,74,44.055,2000
"901630","NER",75,79,23.836,2000
"901631","NER",80,84,9.433,2000
"901632","NER",85,89,2.273,2000
"901633","NER",90,94,0.285,2000
"901634","NER",95,99,0.017,2000
"901635","NER",100,104,0.001,2000
"901723","NER",15,19,676.8,2005
"901724","NER",20,24,575.224,2005
"901725","NER",25,29,473.333,2005
"901726","NER",30,34,388.639,2005
"901727","NER",35,39,327.47,2005
"901728","NER",40,44,270.088,2005
"901729","NER",45,49,216.64,2005
"901730","NER",50,54,171.313,2005
"901731","NER",55,59,150.449,2005
"901732","NER",60,64,121.202,2005
"901733","NER",65,69,84.37,2005
"901734","NER",70,74,53.288,2005
"901735","NER",75,79,28.322,2005
"901736","NER",80,84,11.417,2005
"901737","NER",85,89,2.928,2005
"901738","NER",90,94,0.4,2005
"901739","NER",95,99,0.029,2005
"901740","NER",100,104,0.001,2005
"901828","NER",15,19,822.334,2010
"901829","NER",20,24,662.977,2010
"901830","NER",25,29,561.028,2010
"901831","NER",30,34,460.827,2010
"901832","NER",35,39,377.74,2010
"901833","NER",40,44,317.392,2010
"901834","NER",45,49,260.804,2010
"901835","NER",50,54,207.395,2010
"901836","NER",55,59,161.304,2010
"901837","NER",60,64,137.244,2010
"901838","NER",65,69,104.379,2010
"901839","NER",70,74,65.678,2010
"901840","NER",75,79,34.805,2010
"901841","NER",80,84,13.862,2010
"901842","NER",85,89,3.634,2010
"901843","NER",90,94,0.53,2010
"901844","NER",95,99,0.04,2010
"901845","NER",100,104,0.002,2010
"901933","NER",15,19,1035.822,2015
"901934","NER",20,24,811.448,2015
"901935","NER",25,29,652.029,2015
"901936","NER",30,34,550.239,2015
"901937","NER",35,39,450.922,2015
"901938","NER",40,44,367.667,2015
"901939","NER",45,49,306.959,2015
"901940","NER",50,54,249.824,2015
"901941","NER",55,59,195.191,2015
"901942","NER",60,64,148.451,2015
"901943","NER",65,69,121.169,2015
"901944","NER",70,74,84.211,2015
"901945","NER",75,79,45.138,2015
"901946","NER",80,84,18.246,2015
"901947","NER",85,89,4.803,2015
"901948","NER",90,94,0.721,2015
"901949","NER",95,99,0.055,2015
"901950","NER",100,104,0.002,2015
"901996","NER",15,19,1185.564,2018
"901997","NER",20,24,931.786,2018
"901998","NER",25,29,732.232,2018
"901999","NER",30,34,600.53,2018
"902000","NER",35,39,503.835,2018
"902001","NER",40,44,408.632,2018
"902002","NER",45,49,334.978,2018
"902003","NER",50,54,276.566,2018
"902004","NER",55,59,219.085,2018
"902005","NER",60,64,165.645,2018
"902006","NER",65,69,125.3,2018
"902007","NER",70,74,93.029,2018
"902008","NER",75,79,53.234,2018
"902009","NER",80,84,22.055,2018
"902010","NER",85,89,6.455,2018
"902011","NER",90,94,1.19,2018
"902012","NER",95,99,0.143,2018
"902013","NER",100,104,0.002,2018
"902038","NER",15,19,1295.348,2020
"902039","NER",20,24,1023.829,2020
"902040","NER",25,29,799.637,2020
"902041","NER",30,34,640.93,2020
"902042","NER",35,39,539.659,2020
"902043","NER",40,44,440.514,2020
"902044","NER",45,49,357.355,2020
"902045","NER",50,54,295.506,2020
"902046","NER",55,59,236.453,2020
"902047","NER",60,64,180.762,2020
"902048","NER",65,69,132.004,2020
"902049","NER",70,74,98.722,2020
"902050","NER",75,79,58.684,2020
"902051","NER",80,84,24.109,2020
"902052","NER",85,89,6.464,2020
"902053","NER",90,94,0.974,2020
"902054","NER",95,99,0.077,2020
"902055","NER",100,104,0.003,2020
"904579","NGA",15,19,4873.524,1990
"904580","NGA",20,24,3969.55,1990
"904581","NGA",25,29,3342.694,1990
"904582","NGA",30,34,2815.442,1990
"904583","NGA",35,39,2366.759,1990
"904584","NGA",40,44,2042.836,1990
"904585","NGA",45,49,1761.067,1990
"904586","NGA",50,54,1468.151,1990
"904587","NGA",55,59,1195.137,1990
"904588","NGA",60,64,950.143,1990
"904589","NGA",65,69,702.807,1990
"904590","NGA",70,74,452.429,1990
"904591","NGA",75,79,230.482,1990
"904592","NGA",80,84,85.077,1990
"904593","NGA",85,89,19.31,1990
"904594","NGA",90,94,2.498,1990
"904595","NGA",95,99,0.171,1990
"904596","NGA",100,104,0.005,1990
"904684","NGA",15,19,5754.038,1995
"904685","NGA",20,24,4715.065,1995
"904686","NGA",25,29,3818.178,1995
"904687","NGA",30,34,3208.362,1995
"904688","NGA",35,39,2697.178,1995
"904689","NGA",40,44,2261.235,1995
"904690","NGA",45,49,1945.278,1995
"904691","NGA",50,54,1659.347,1995
"904692","NGA",55,59,1354.345,1995
"904693","NGA",60,64,1057.148,1995
"904694","NGA",65,69,779.44,1995
"904695","NGA",70,74,509.101,1995
"904696","NGA",75,79,266.146,1995
"904697","NGA",80,84,97.792,1995
"904698","NGA",85,89,22.647,1995
"904699","NGA",90,94,2.864,1995
"904700","NGA",95,99,0.216,1995
"904701","NGA",100,104,0.006,1995
"904789","NGA",15,19,6551.03,2000
"904790","NGA",20,24,5555.307,2000
"904791","NGA",25,29,4524.66,2000
"904792","NGA",30,34,3655.582,2000
"904793","NGA",35,39,3065.286,2000
"904794","NGA",40,44,2569.688,2000
"904795","NGA",45,49,2147.283,2000
"904796","NGA",50,54,1827.034,2000
"904797","NGA",55,59,1524.175,2000
"904798","NGA",60,64,1190.085,2000
"904799","NGA",65,69,858.213,2000
"904800","NGA",70,74,556.035,2000
