iso3,countryname,region,super_region,year,age_group,ever_had_sex
BRA,Brazil,Latin Ameri,7,1988,15,0.2765611
BRA,Brazil,Latin Ameri,7,1988,20,0.6414793
BRA,Brazil,Latin Ameri,7,1988,25,0.8180878
BRA,Brazil,Latin Ameri,7,1988,30,0.8979936
BRA,Brazil,Latin Ameri,7,1988,35,0.8992062
BRA,Brazil,Latin Ameri,7,1988,40,0.8966197
BRA,Brazil,Latin Ameri,7,1988,45,0.9350141
BRA,Brazil,Latin Ameri,7,1989,15,0.2808458
BRA,Brazil,Latin Ameri,7,1989,20,0.6364424
BRA,Brazil,Latin Ameri,7,1989,25,0.8139272
BRA,Brazil,Latin Ameri,7,1989,30,0.8964052
BRA,Brazil,Latin Ameri,7,1989,35,0.8990958
BRA,Brazil,Latin Ameri,7,1989,40,0.9013731
BRA,Brazil,Latin Ameri,7,1989,45,0.9353037
BRA,Brazil,Latin Ameri,7,1990,15,0.2899514
BRA,Brazil,Latin Ameri,7,1990,20,0.6375163
BRA,Brazil,Latin Ameri,7,1990,25,0.818866
BRA,Brazil,Latin Ameri,7,1990,30,0.9029777
BRA,Brazil,Latin Ameri,7,1990,35,0.9032774
BRA,Brazil,Latin Ameri,7,1990,40,0.9095897
BRA,Brazil,Latin Ameri,7,1990,45,0.9361221
BRA,Brazil,Latin Ameri,7,1991,15,0.3041182
BRA,Brazil,Latin Ameri,7,1991,20,0.6488218
BRA,Brazil,Latin Ameri,7,1991,25,0.8316354
BRA,Brazil,Latin Ameri,7,1991,30,0.9165977
BRA,Brazil,Latin Ameri,7,1991,35,0.9120686
BRA,Brazil,Latin Ameri,7,1991,40,0.9209943
BRA,Brazil,Latin Ameri,7,1991,45,0.9373134
BRA,Brazil,Latin Ameri,7,1992,15,0.3213537
BRA,Brazil,Latin Ameri,7,1992,20,0.6741242
BRA,Brazil,Latin Ameri,7,1992,25,0.8517547
BRA,Brazil,Latin Ameri,7,1992,30,0.9320819
BRA,Brazil,Latin Ameri,7,1992,35,0.9248352
BRA,Brazil,Latin Ameri,7,1992,40,0.9333892
BRA,Brazil,Latin Ameri,7,1992,45,0.9398452
BRA,Brazil,Latin Ameri,7,1993,15,0.3340146
BRA,Brazil,Latin Ameri,7,1993,20,0.7076031
BRA,Brazil,Latin Ameri,7,1993,25,0.8735299
BRA,Brazil,Latin Ameri,7,1993,30,0.9433247
BRA,Brazil,Latin Ameri,7,1993,35,0.9379773
BRA,Brazil,Latin Ameri,7,1993,40,0.9428988
BRA,Brazil,Latin Ameri,7,1993,45,0.9440097
BRA,Brazil,Latin Ameri,7,1994,15,0.3400548
BRA,Brazil,Latin Ameri,7,1994,20,0.7306576
BRA,Brazil,Latin Ameri,7,1994,25,0.8876508
BRA,Brazil,Latin Ameri,7,1994,30,0.9506375
BRA,Brazil,Latin Ameri,7,1994,35,0.9470205
BRA,Brazil,Latin Ameri,7,1994,40,0.9499751
BRA,Brazil,Latin Ameri,7,1994,45,0.9488037
BRA,Brazil,Latin Ameri,7,1995,15,0.3411078
BRA,Brazil,Latin Ameri,7,1995,20,0.7406164
BRA,Brazil,Latin Ameri,7,1995,25,0.8954006
BRA,Brazil,Latin Ameri,7,1995,30,0.9563822
BRA,Brazil,Latin Ameri,7,1995,35,0.952138
BRA,Brazil,Latin Ameri,7,1995,40,0.955981
BRA,Brazil,Latin Ameri,7,1995,45,0.9538797
BRA,Brazil,Latin Ameri,7,1996,15,0.3353165
BRA,Brazil,Latin Ameri,7,1996,20,0.7392713
BRA,Brazil,Latin Ameri,7,1996,25,0.8969177
BRA,Brazil,Latin Ameri,7,1996,30,0.9588435
BRA,Brazil,Latin Ameri,7,1996,35,0.9532025
BRA,Brazil,Latin Ameri,7,1996,40,0.9587617
BRA,Brazil,Latin Ameri,7,1996,45,0.9574876
BRA,Brazil,Latin Ameri,7,1997,15,0.3275372
BRA,Brazil,Latin Ameri,7,1997,20,0.7358866
BRA,Brazil,Latin Ameri,7,1997,25,0.8959084
BRA,Brazil,Latin Ameri,7,1997,30,0.9595122
BRA,Brazil,Latin Ameri,7,1997,35,0.9526962
BRA,Brazil,Latin Ameri,7,1997,40,0.9598159
BRA,Brazil,Latin Ameri,7,1997,45,0.9585168
BRA,Brazil,Latin Ameri,7,1998,15,0.3193468
BRA,Brazil,Latin Ameri,7,1998,20,0.7302179
BRA,Brazil,Latin Ameri,7,1998,25,0.8916606
BRA,Brazil,Latin Ameri,7,1998,30,0.9578004
BRA,Brazil,Latin Ameri,7,1998,35,0.9503848
BRA,Brazil,Latin Ameri,7,1998,40,0.9584681
BRA,Brazil,Latin Ameri,7,1998,45,0.9575462
BRA,Brazil,Latin Ameri,7,1999,15,0.3135207
BRA,Brazil,Latin Ameri,7,1999,20,0.7252891
BRA,Brazil,Latin Ameri,7,1999,25,0.8882394
BRA,Brazil,Latin Ameri,7,1999,30,0.9555857
BRA,Brazil,Latin Ameri,7,1999,35,0.9483678
BRA,Brazil,Latin Ameri,7,1999,40,0.9570223
BRA,Brazil,Latin Ameri,7,1999,45,0.9562427
BRA,Brazil,Latin Ameri,7,2000,15,0.3090383
BRA,Brazil,Latin Ameri,7,2000,20,0.7209862
BRA,Brazil,Latin Ameri,7,2000,25,0.8852417
BRA,Brazil,Latin Ameri,7,2000,30,0.953567
BRA,Brazil,Latin Ameri,7,2000,35,0.9464444
BRA,Brazil,Latin Ameri,7,2000,40,0.9551528
BRA,Brazil,Latin Ameri,7,2000,45,0.9546703
BRA,Brazil,Latin Ameri,7,2001,15,0.3061731
BRA,Brazil,Latin Ameri,7,2001,20,0.7172949
BRA,Brazil,Latin Ameri,7,2001,25,0.8829745
BRA,Brazil,Latin Ameri,7,2001,30,0.9517019
BRA,Brazil,Latin Ameri,7,2001,35,0.9446875
BRA,Brazil,Latin Ameri,7,2001,40,0.95333
BRA,Brazil,Latin Ameri,7,2001,45,0.9532351
BRA,Brazil,Latin Ameri,7,2002,15,0.3042603
BRA,Brazil,Latin Ameri,7,2002,20,0.7153507
BRA,Brazil,Latin Ameri,7,2002,25,0.8813961
BRA,Brazil,Latin Ameri,7,2002,30,0.9498034
BRA,Brazil,Latin Ameri,7,2002,35,0.9435071
BRA,Brazil,Latin Ameri,7,2002,40,0.9516006
BRA,Brazil,Latin Ameri,7,2002,45,0.9518991
BRA,Brazil,Latin Ameri,7,2003,15,0.3025482
BRA,Brazil,Latin Ameri,7,2003,20,0.7146454
BRA,Brazil,Latin Ameri,7,2003,25,0.8798796
BRA,Brazil,Latin Ameri,7,2003,30,0.948409
BRA,Brazil,Latin Ameri,7,2003,35,0.9429181
BRA,Brazil,Latin Ameri,7,2003,40,0.9500464
BRA,Brazil,Latin Ameri,7,2003,45,0.9505534
BRA,Brazil,Latin Ameri,7,2004,15,0.3012793
BRA,Brazil,Latin Ameri,7,2004,20,0.7143892
BRA,Brazil,Latin Ameri,7,2004,25,0.879104
BRA,Brazil,Latin Ameri,7,2004,30,0.9470818
BRA,Brazil,Latin Ameri,7,2004,35,0.9424586
BRA,Brazil,Latin Ameri,7,2004,40,0.9486184
BRA,Brazil,Latin Ameri,7,2004,45,0.9492744
BRA,Brazil,Latin Ameri,7,2005,15,0.299983
BRA,Brazil,Latin Ameri,7,2005,20,0.7144775
BRA,Brazil,Latin Ameri,7,2005,25,0.8783122
BRA,Brazil,Latin Ameri,7,2005,30,0.9460013
BRA,Brazil,Latin Ameri,7,2005,35,0.9417556
BRA,Brazil,Latin Ameri,7,2005,40,0.9474623
BRA,Brazil,Latin Ameri,7,2005,45,0.9480812
BRA,Brazil,Latin Ameri,7,2006,15,0.2988032
BRA,Brazil,Latin Ameri,7,2006,20,0.7144756
BRA,Brazil,Latin Ameri,7,2006,25,0.8775945
BRA,Brazil,Latin Ameri,7,2006,30,0.9450333
BRA,Brazil,Latin Ameri,7,2006,35,0.9407876
BRA,Brazil,Latin Ameri,7,2006,40,0.9463066
BRA,Brazil,Latin Ameri,7,2006,45,0.9469798
BRA,Brazil,Latin Ameri,7,2007,15,0.2977252
BRA,Brazil,Latin Ameri,7,2007,20,0.7131581
BRA,Brazil,Latin Ameri,7,2007,25,0.8771843
BRA,Brazil,Latin Ameri,7,2007,30,0.9437464
BRA,Brazil,Latin Ameri,7,2007,35,0.9395556
BRA,Brazil,Latin Ameri,7,2007,40,0.9453241
BRA,Brazil,Latin Ameri,7,2007,45,0.9459628
BRA,Brazil,Latin Ameri,7,2008,15,0.2958202
BRA,Brazil,Latin Ameri,7,2008,20,0.7132057
BRA,Brazil,Latin Ameri,7,2008,25,0.8766596
BRA,Brazil,Latin Ameri,7,2008,30,0.9427809
BRA,Brazil,Latin Ameri,7,2008,35,0.9385505
BRA,Brazil,Latin Ameri,7,2008,40,0.9442813
BRA,Brazil,Latin Ameri,7,2008,45,0.9450595
BRA,Brazil,Latin Ameri,7,2009,15,0.2934167
BRA,Brazil,Latin Ameri,7,2009,20,0.7140536
BRA,Brazil,Latin Ameri,7,2009,25,0.8761941
BRA,Brazil,Latin Ameri,7,2009,30,0.9421742
BRA,Brazil,Latin Ameri,7,2009,35,0.938394
BRA,Brazil,Latin Ameri,7,2009,40,0.9435113
BRA,Brazil,Latin Ameri,7,2009,45,0.9443169
BRA,Brazil,Latin Ameri,7,2010,15,0.2918936
BRA,Brazil,Latin Ameri,7,2010,20,0.7154078
BRA,Brazil,Latin Ameri,7,2010,25,0.8763697
BRA,Brazil,Latin Ameri,7,2010,30,0.9416192
BRA,Brazil,Latin Ameri,7,2010,35,0.9387251
BRA,Brazil,Latin Ameri,7,2010,40,0.9428139
BRA,Brazil,Latin Ameri,7,2010,45,0.9434791
BRB,Barbados,Caribbean,7,1980,15,0.2251943
BRB,Barbados,Caribbean,7,1980,20,0.5717123
BRB,Barbados,Caribbean,7,1980,25,0.8175526
BRB,Barbados,Caribbean,7,1980,30,0.9190231
BRB,Barbados,Caribbean,7,1980,35,0.9395967
BRB,Barbados,Caribbean,7,1980,40,0.9605092
BRB,Barbados,Caribbean,7,1980,45,0.9665697
BRB,Barbados,Caribbean,7,1981,15,0.223033
BRB,Barbados,Caribbean,7,1981,20,0.5687397
BRB,Barbados,Caribbean,7,1981,25,0.8152778
BRB,Barbados,Caribbean,7,1981,30,0.917617
BRB,Barbados,Caribbean,7,1981,35,0.938616
BRB,Barbados,Caribbean,7,1981,40,0.9599983
BRB,Barbados,Caribbean,7,1981,45,0.9662905
BRB,Barbados,Caribbean,7,1982,15,0.2211734
BRB,Barbados,Caribbean,7,1982,20,0.566403
BRB,Barbados,Caribbean,7,1982,25,0.8133228
BRB,Barbados,Caribbean,7,1982,30,0.9164891
BRB,Barbados,Caribbean,7,1982,35,0.9378494
BRB,Barbados,Caribbean,7,1982,40,0.9596548
BRB,Barbados,Caribbean,7,1982,45,0.9661722
BRB,Barbados,Caribbean,7,1983,15,0.2195814
BRB,Barbados,Caribbean,7,1983,20,0.5639462
BRB,Barbados,Caribbean,7,1983,25,0.8113549
BRB,Barbados,Caribbean,7,1983,30,0.9153951
BRB,Barbados,Caribbean,7,1983,35,0.9371496
BRB,Barbados,Caribbean,7,1983,40,0.9593374
BRB,Barbados,Caribbean,7,1983,45,0.9661238
BRB,Barbados,Caribbean,7,1984,15,0.2182977
BRB,Barbados,Caribbean,7,1984,20,0.561259
BRB,Barbados,Caribbean,7,1984,25,0.8094403
BRB,Barbados,Caribbean,7,1984,30,0.9142265
BRB,Barbados,Caribbean,7,1984,35,0.9364437
BRB,Barbados,Caribbean,7,1984,40,0.9589989
BRB,Barbados,Caribbean,7,1984,45,0.9660744
BRB,Barbados,Caribbean,7,1985,15,0.2172619
BRB,Barbados,Caribbean,7,1985,20,0.5589315
BRB,Barbados,Caribbean,7,1985,25,0.807503
BRB,Barbados,Caribbean,7,1985,30,0.9130234
BRB,Barbados,Caribbean,7,1985,35,0.9357412
BRB,Barbados,Caribbean,7,1985,40,0.9586696
BRB,Barbados,Caribbean,7,1985,45,0.9660297
BRB,Barbados,Caribbean,7,1986,15,0.2163618
BRB,Barbados,Caribbean,7,1986,20,0.5572497
BRB,Barbados,Caribbean,7,1986,25,0.8055766
BRB,Barbados,Caribbean,7,1986,30,0.9117821
BRB,Barbados,Caribbean,7,1986,35,0.9349474
BRB,Barbados,Caribbean,7,1986,40,0.9582392
BRB,Barbados,Caribbean,7,1986,45,0.9659494
BRB,Barbados,Caribbean,7,1987,15,0.2153217
BRB,Barbados,Caribbean,7,1987,20,0.5559952
BRB,Barbados,Caribbean,7,1987,25,0.8036221
BRB,Barbados,Caribbean,7,1987,30,0.9105283
BRB,Barbados,Caribbean,7,1987,35,0.9341146
BRB,Barbados,Caribbean,7,1987,40,0.957737
BRB,Barbados,Caribbean,7,1987,45,0.9658613
BRB,Barbados,Caribbean,7,1988,15,0.2143129
BRB,Barbados,Caribbean,7,1988,20,0.554502
BRB,Barbados,Caribbean,7,1988,25,0.8015685
BRB,Barbados,Caribbean,7,1988,30,0.9091946
BRB,Barbados,Caribbean,7,1988,35,0.9331174
BRB,Barbados,Caribbean,7,1988,40,0.9571395
BRB,Barbados,Caribbean,7,1988,45,0.9657423
BRB,Barbados,Caribbean,7,1989,15,0.2134135
BRB,Barbados,Caribbean,7,1989,20,0.5529343
BRB,Barbados,Caribbean,7,1989,25,0.7995502
BRB,Barbados,Caribbean,7,1989,30,0.9078679
BRB,Barbados,Caribbean,7,1989,35,0.9320477
BRB,Barbados,Caribbean,7,1989,40,0.9565341
BRB,Barbados,Caribbean,7,1989,45,0.9656183
BRB,Barbados,Caribbean,7,1990,15,0.212249
BRB,Barbados,Caribbean,7,1990,20,0.5516329
BRB,Barbados,Caribbean,7,1990,25,0.7977909
BRB,Barbados,Caribbean,7,1990,30,0.9067249
BRB,Barbados,Caribbean,7,1990,35,0.9311152
BRB,Barbados,Caribbean,7,1990,40,0.956019
BRB,Barbados,Caribbean,7,1990,45,0.9656178
BRB,Barbados,Caribbean,7,1991,15,0.2108387
BRB,Barbados,Caribbean,7,1991,20,0.5509108
BRB,Barbados,Caribbean,7,1991,25,0.7964069
BRB,Barbados,Caribbean,7,1991,30,0.9058909
BRB,Barbados,Caribbean,7,1991,35,0.9302865
BRB,Barbados,Caribbean,7,1991,40,0.9556569
BRB,Barbados,Caribbean,7,1991,45,0.9657817
BRB,Barbados,Caribbean,7,1992,15,0.2096677
BRB,Barbados,Caribbean,7,1992,20,0.5507491
BRB,Barbados,Caribbean,7,1992,25,0.7954163
BRB,Barbados,Caribbean,7,1992,30,0.9054623
BRB,Barbados,Caribbean,7,1992,35,0.9297751
BRB,Barbados,Caribbean,7,1992,40,0.9554476
BRB,Barbados,Caribbean,7,1992,45,0.9661778
BRB,Barbados,Caribbean,7,1993,15,0.2086135
BRB,Barbados,Caribbean,7,1993,20,0.5505004
BRB,Barbados,Caribbean,7,1993,25,0.794361
BRB,Barbados,Caribbean,7,1993,30,0.9050566
BRB,Barbados,Caribbean,7,1993,35,0.9292763
BRB,Barbados,Caribbean,7,1993,40,0.9551927
BRB,Barbados,Caribbean,7,1993,45,0.966675
BRB,Barbados,Caribbean,7,1994,15,0.2077582
BRB,Barbados,Caribbean,7,1994,20,0.5499386
BRB,Barbados,Caribbean,7,1994,25,0.7933391
BRB,Barbados,Caribbean,7,1994,30,0.9045906
BRB,Barbados,Caribbean,7,1994,35,0.9289106
BRB,Barbados,Caribbean,7,1994,40,0.9550055
BRB,Barbados,Caribbean,7,1994,45,0.9673418
BRB,Barbados,Caribbean,7,1995,15,0.2069348
BRB,Barbados,Caribbean,7,1995,20,0.5492904
BRB,Barbados,Caribbean,7,1995,25,0.7922962
BRB,Barbados,Caribbean,7,1995,30,0.9040254
BRB,Barbados,Caribbean,7,1995,35,0.9285479
BRB,Barbados,Caribbean,7,1995,40,0.9547737
BRB,Barbados,Caribbean,7,1995,45,0.9681287
BRB,Barbados,Caribbean,7,1996,15,0.2062079
BRB,Barbados,Caribbean,7,1996,20,0.5481595
BRB,Barbados,Caribbean,7,1996,25,0.7913791
BRB,Barbados,Caribbean,7,1996,30,0.9035855
BRB,Barbados,Caribbean,7,1996,35,0.9291219
BRB,Barbados,Caribbean,7,1996,40,0.9548161
BRB,Barbados,Caribbean,7,1996,45,0.9691085
BRB,Barbados,Caribbean,7,1997,15,0.205374
BRB,Barbados,Caribbean,7,1997,20,0.5467769
BRB,Barbados,Caribbean,7,1997,25,0.7902972
BRB,Barbados,Caribbean,7,1997,30,0.9030174
BRB,Barbados,Caribbean,7,1997,35,0.9295056
BRB,Barbados,Caribbean,7,1997,40,0.9547173
BRB,Barbados,Caribbean,7,1997,45,0.9696842
BRB,Barbados,Caribbean,7,1998,15,0.2045604
BRB,Barbados,Caribbean,7,1998,20,0.5454363
BRB,Barbados,Caribbean,7,1998,25,0.7888862
BRB,Barbados,Caribbean,7,1998,30,0.9023043
BRB,Barbados,Caribbean,7,1998,35,0.9295043
BRB,Barbados,Caribbean,7,1998,40,0.9545121
BRB,Barbados,Caribbean,7,1998,45,0.9699479
BRB,Barbados,Caribbean,7,1999,15,0.2038296
BRB,Barbados,Caribbean,7,1999,20,0.5440679
BRB,Barbados,Caribbean,7,1999,25,0.7874514
BRB,Barbados,Caribbean,7,1999,30,0.9015472
BRB,Barbados,Caribbean,7,1999,35,0.9292789
BRB,Barbados,Caribbean,7,1999,40,0.9543388
BRB,Barbados,Caribbean,7,1999,45,0.9700595
BRB,Barbados,Caribbean,7,2000,15,0.2032502
BRB,Barbados,Caribbean,7,2000,20,0.542504
BRB,Barbados,Caribbean,7,2000,25,0.7860761
BRB,Barbados,Caribbean,7,2000,30,0.9006033
BRB,Barbados,Caribbean,7,2000,35,0.9288503
BRB,Barbados,Caribbean,7,2000,40,0.9541074
BRB,Barbados,Caribbean,7,2000,45,0.9700625
BRB,Barbados,Caribbean,7,2001,15,0.2030507
BRB,Barbados,Caribbean,7,2001,20,0.5410548
BRB,Barbados,Caribbean,7,2001,25,0.7849925
BRB,Barbados,Caribbean,7,2001,30,0.8996611
BRB,Barbados,Caribbean,7,2001,35,0.9284406
BRB,Barbados,Caribbean,7,2001,40,0.9538898
BRB,Barbados,Caribbean,7,2001,45,0.9699976
BRB,Barbados,Caribbean,7,2002,15,0.2029842
BRB,Barbados,Caribbean,7,2002,20,0.539679
BRB,Barbados,Caribbean,7,2002,25,0.7841323
BRB,Barbados,Caribbean,7,2002,30,0.8988638
BRB,Barbados,Caribbean,7,2002,35,0.9281656
BRB,Barbados,Caribbean,7,2002,40,0.9537047
BRB,Barbados,Caribbean,7,2002,45,0.9699216
BRB,Barbados,Caribbean,7,2003,15,0.2028125
BRB,Barbados,Caribbean,7,2003,20,0.5385917
BRB,Barbados,Caribbean,7,2003,25,0.7834325
BRB,Barbados,Caribbean,7,2003,30,0.8981571
BRB,Barbados,Caribbean,7,2003,35,0.9279219
BRB,Barbados,Caribbean,7,2003,40,0.9534371
BRB,Barbados,Caribbean,7,2003,45,0.9698178
BRB,Barbados,Caribbean,7,2004,15,0.2026477
BRB,Barbados,Caribbean,7,2004,20,0.5375307
BRB,Barbados,Caribbean,7,2004,25,0.7827141
BRB,Barbados,Caribbean,7,2004,30,0.8974675
BRB,Barbados,Caribbean,7,2004,35,0.927556
BRB,Barbados,Caribbean,7,2004,40,0.9530088
BRB,Barbados,Caribbean,7,2004,45,0.9696742
BRB,Barbados,Caribbean,7,2005,15,0.2026865
BRB,Barbados,Caribbean,7,2005,20,0.5368879
BRB,Barbados,Caribbean,7,2005,25,0.7820365
BRB,Barbados,Caribbean,7,2005,30,0.8966342
BRB,Barbados,Caribbean,7,2005,35,0.927162
BRB,Barbados,Caribbean,7,2005,40,0.9525371
BRB,Barbados,Caribbean,7,2005,45,0.9695013
BRB,Barbados,Caribbean,7,2006,15,0.2027386
BRB,Barbados,Caribbean,7,2006,20,0.5364577
BRB,Barbados,Caribbean,7,2006,25,0.7811738
BRB,Barbados,Caribbean,7,2006,30,0.8956563
BRB,Barbados,Caribbean,7,2006,35,0.9266347
BRB,Barbados,Caribbean,7,2006,40,0.95205
BRB,Barbados,Caribbean,7,2006,45,0.9692873
BRB,Barbados,Caribbean,7,2007,15,0.2024189
BRB,Barbados,Caribbean,7,2007,20,0.5363299
BRB,Barbados,Caribbean,7,2007,25,0.7800475
BRB,Barbados,Caribbean,7,2007,30,0.8946158
BRB,Barbados,Caribbean,7,2007,35,0.9260762
BRB,Barbados,Caribbean,7,2007,40,0.9515287
BRB,Barbados,Caribbean,7,2007,45,0.9690381
BRB,Barbados,Caribbean,7,2008,15,0.2023892
BRB,Barbados,Caribbean,7,2008,20,0.536206
BRB,Barbados,Caribbean,7,2008,25,0.7790172
BRB,Barbados,Caribbean,7,2008,30,0.8935697
BRB,Barbados,Caribbean,7,2008,35,0.9255413
BRB,Barbados,Caribbean,7,2008,40,0.9510008
BRB,Barbados,Caribbean,7,2008,45,0.9687915
BRB,Barbados,Caribbean,7,2009,15,0.2024435
BRB,Barbados,Caribbean,7,2009,20,0.5354975
BRB,Barbados,Caribbean,7,2009,25,0.7782052
BRB,Barbados,Caribbean,7,2009,30,0.8928285
BRB,Barbados,Caribbean,7,2009,35,0.925168
BRB,Barbados,Caribbean,7,2009,40,0.9506093
BRB,Barbados,Caribbean,7,2009,45,0.9686126
BRB,Barbados,Caribbean,7,2010,15,0.2027467
BRB,Barbados,Caribbean,7,2010,20,0.5347234
BRB,Barbados,Caribbean,7,2010,25,0.7774705
BRB,Barbados,Caribbean,7,2010,30,0.8922008
BRB,Barbados,Caribbean,7,2010,35,0.9246693
BRB,Barbados,Caribbean,7,2010,40,0.9502486
BRB,Barbados,Caribbean,7,2010,45,0.9684507
BRN,Brunei Daru,Asia Pacifi,1,1980,15,0.391162
BRN,Brunei Daru,Asia Pacifi,1,1980,20,0.8286399
BRN,Brunei Daru,Asia Pacifi,1,1980,25,0.950895
BRN,Brunei Daru,Asia Pacifi,1,1980,30,0.9690886
BRN,Brunei Daru,Asia Pacifi,1,1980,35,0.9787374
BRN,Brunei Daru,Asia Pacifi,1,1980,40,0.9825542
BRN,Brunei Daru,Asia Pacifi,1,1980,45,0.9785257
BRN,Brunei Daru,Asia Pacifi,1,1981,15,0.3892404
BRN,Brunei Daru,Asia Pacifi,1,1981,20,0.8281697
BRN,Brunei Daru,Asia Pacifi,1,1981,25,0.9504652
BRN,Brunei Daru,Asia Pacifi,1,1981,30,0.9687657
BRN,Brunei Daru,Asia Pacifi,1,1981,35,0.978692
BRN,Brunei Daru,Asia Pacifi,1,1981,40,0.9824796
BRN,Brunei Daru,Asia Pacifi,1,1981,45,0.9784241
BRN,Brunei Daru,Asia Pacifi,1,1982,15,0.386861
BRN,Brunei Daru,Asia Pacifi,1,1982,20,0.8271106
BRN,Brunei Daru,Asia Pacifi,1,1982,25,0.9498079
BRN,Brunei Daru,Asia Pacifi,1,1982,30,0.9683043
BRN,Brunei Daru,Asia Pacifi,1,1982,35,0.978506
BRN,Brunei Daru,Asia Pacifi,1,1982,40,0.9823226
BRN,Brunei Daru,Asia Pacifi,1,1982,45,0.9781581
BRN,Brunei Daru,Asia Pacifi,1,1983,15,0.3846773
BRN,Brunei Daru,Asia Pacifi,1,1983,20,0.8261184
BRN,Brunei Daru,Asia Pacifi,1,1983,25,0.9491997
BRN,Brunei Daru,Asia Pacifi,1,1983,30,0.9678369
BRN,Brunei Daru,Asia Pacifi,1,1983,35,0.978328
BRN,Brunei Daru,Asia Pacifi,1,1983,40,0.9821677
BRN,Brunei Daru,Asia Pacifi,1,1983,45,0.9779056
BRN,Brunei Daru,Asia Pacifi,1,1984,15,0.3824456
BRN,Brunei Daru,Asia Pacifi,1,1984,20,0.8251383
BRN,Brunei Daru,Asia Pacifi,1,1984,25,0.9485757
BRN,Brunei Daru,Asia Pacifi,1,1984,30,0.9673324
BRN,Brunei Daru,Asia Pacifi,1,1984,35,0.9781653
BRN,Brunei Daru,Asia Pacifi,1,1984,40,0.9819985
BRN,Brunei Daru,Asia Pacifi,1,1984,45,0.9776587
BRN,Brunei Daru,Asia Pacifi,1,1985,15,0.379715
BRN,Brunei Daru,Asia Pacifi,1,1985,20,0.8241717
BRN,Brunei Daru,Asia Pacifi,1,1985,25,0.9480075
BRN,Brunei Daru,Asia Pacifi,1,1985,30,0.9668016
BRN,Brunei Daru,Asia Pacifi,1,1985,35,0.978012
BRN,Brunei Daru,Asia Pacifi,1,1985,40,0.9818071
BRN,Brunei Daru,Asia Pacifi,1,1985,45,0.9774088
BRN,Brunei Daru,Asia Pacifi,1,1986,15,0.3764474
BRN,Brunei Daru,Asia Pacifi,1,1986,20,0.8234901
BRN,Brunei Daru,Asia Pacifi,1,1986,25,0.9475516
BRN,Brunei Daru,Asia Pacifi,1,1986,30,0.9663063
BRN,Brunei Daru,Asia Pacifi,1,1986,35,0.9778874
BRN,Brunei Daru,Asia Pacifi,1,1986,40,0.9815969
BRN,Brunei Daru,Asia Pacifi,1,1986,45,0.9771375
BRN,Brunei Daru,Asia Pacifi,1,1987,15,0.3730183
BRN,Brunei Daru,Asia Pacifi,1,1987,20,0.822787
BRN,Brunei Daru,Asia Pacifi,1,1987,25,0.9471375
BRN,Brunei Daru,Asia Pacifi,1,1987,30,0.9657601
BRN,Brunei Daru,Asia Pacifi,1,1987,35,0.9778138
BRN,Brunei Daru,Asia Pacifi,1,1987,40,0.9813914
BRN,Brunei Daru,Asia Pacifi,1,1987,45,0.9768266
BRN,Brunei Daru,Asia Pacifi,1,1988,15,0.3697799
BRN,Brunei Daru,Asia Pacifi,1,1988,20,0.8222247
BRN,Brunei Daru,Asia Pacifi,1,1988,25,0.9467052
BRN,Brunei Daru,Asia Pacifi,1,1988,30,0.9651744
BRN,Brunei Daru,Asia Pacifi,1,1988,35,0.9777474
BRN,Brunei Daru,Asia Pacifi,1,1988,40,0.9812079
BRN,Brunei Daru,Asia Pacifi,1,1988,45,0.9764917
BRN,Brunei Daru,Asia Pacifi,1,1989,15,0.3670785
BRN,Brunei Daru,Asia Pacifi,1,1989,20,0.822019
BRN,Brunei Daru,Asia Pacifi,1,1989,25,0.9462677
BRN,Brunei Daru,Asia Pacifi,1,1989,30,0.9645985
BRN,Brunei Daru,Asia Pacifi,1,1989,35,0.9777017
BRN,Brunei Daru,Asia Pacifi,1,1989,40,0.9810178
BRN,Brunei Daru,Asia Pacifi,1,1989,45,0.9761416
BRN,Brunei Daru,Asia Pacifi,1,1990,15,0.3649517
BRN,Brunei Daru,Asia Pacifi,1,1990,20,0.822128
BRN,Brunei Daru,Asia Pacifi,1,1990,25,0.9457398
BRN,Brunei Daru,Asia Pacifi,1,1990,30,0.9640087
BRN,Brunei Daru,Asia Pacifi,1,1990,35,0.9777007
BRN,Brunei Daru,Asia Pacifi,1,1990,40,0.9808091
BRN,Brunei Daru,Asia Pacifi,1,1990,45,0.9757552
BRN,Brunei Daru,Asia Pacifi,1,1991,15,0.3631685
BRN,Brunei Daru,Asia Pacifi,1,1991,20,0.8226526
BRN,Brunei Daru,Asia Pacifi,1,1991,25,0.9453534
BRN,Brunei Daru,Asia Pacifi,1,1991,30,0.9634709
BRN,Brunei Daru,Asia Pacifi,1,1991,35,0.9777668
BRN,Brunei Daru,Asia Pacifi,1,1991,40,0.9805944
BRN,Brunei Daru,Asia Pacifi,1,1991,45,0.9753501
BRN,Brunei Daru,Asia Pacifi,1,1992,15,0.3614996
BRN,Brunei Daru,Asia Pacifi,1,1992,20,0.8236973
BRN,Brunei Daru,Asia Pacifi,1,1992,25,0.9451803
BRN,Brunei Daru,Asia Pacifi,1,1992,30,0.9631323
BRN,Brunei Daru,Asia Pacifi,1,1992,35,0.9780582
BRN,Brunei Daru,Asia Pacifi,1,1992,40,0.9804667
BRN,Brunei Daru,Asia Pacifi,1,1992,45,0.9750147
